Code,no_car_in_household,Msoa_name,lone_parent_unemployed,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,population_cannot_speak_english,Limiting_long-term_illness_disability,hospital_admission_associated_with_alcohol,regular_smoking_at15,non_white_ethnic_group,net weekly income,education_no qualifications,general health age 50-64,work_49hr_more,samhi_index.2011
E02000840,1045,Sutton 001,47.9,15.48242334,58.686985,25.3,17.6,96.9,499.42103571428567,0,6,1.7,16.9,120.4,3,25.2,695,28.1,6.150257795236926,370,-0.5772447059656926
E02000841,1143,Sutton 002,48.0,16.90245719,59.682895,24.2,17.5,79.7,655.1042068965518,0,5,2.4,16.3,106.6,2.9,27.3,745,27.5,5.055658627087198,400,-0.5653615766396438
E02000842,482,Sutton 003,34.7,15.83756345,66.139325,7.9,6.4,85.3,518.4461309523809,1,1,1.5,14.4,89.1,6.5,22.5,935,21.6,3.7698930341768846,451,-0.6434002736161752
E02000843,815,Sutton 004,42.1,14.02142162,65.080255,14.9,13.2,85.4,665.4840317460317,2,4,1.2,11.7,95.1,4.8,20.3,895,18.5,3.4289526350900603,508,-0.8980998446933488
E02000844,778,Sutton 005,35.8,15.44571933,64.272005,16.3,9.6,97.1,372.6797346938776,0,3,1.2,15.4,109.3,3.9,19.2,810,23.4,4.743540300809872,419,-0.5260879855092955
E02000845,635,Sutton 006,34.2,11.34421134,66.265505,10.0,9.7,53.9,725.9214289855072,2,0,2.1,11.3,83.3,6.9,19.9,1005,15.9,2.8926553672316384,630,-1.7912646906674377
E02000846,500,Sutton 007,36.5,13.4595163,67.901095,9.5,6.6,55.9,548.5417945205479,2,2,1.3,15.7,79.6,5,21.9,955,20.5,3.953421506612996,397,-0.9062311580471788
E02000847,590,Sutton 008,32.4,13.43984962,71.901405,7.5,5.8,52.3,547.4409028571429,0,0,1.3,14.6,76.4,6.7,16.9,950,19.2,3.123564538355535,576,-1.5922068180300653
E02000848,402,Sutton 009,25.1,16.57559199,68.48522,6.4,5.7,70.8,567.6761,2,0,1.0,11.7,91.1,6.8,17.7,990,18.8,2.6492584611484347,472,-1.515726218360666
E02000849,703,Sutton 010,42.5,14.84759095,63.652335,10.3,9.5,92,555.9211812865497,0,3,1.0,14.4,89.4,4.9,19.3,925,17.4,3.982777179763186,444,-0.902432456762274
E02000850,700,Sutton 011,31.0,14.80169972,64.818175,9.9,7.0,58.9,488.5197889273357,1,0,1.0,13.6,85.6,5.2,23.5,970,19.8,4.096689641782351,604,-1.1627333547767196
E02000851,1680,Sutton 012,53.3,11.79941003,59.669445,20.0,21.1,100.5,307.7961747930083,3,9,2.6,17.3,117.2,4.1,24.9,750,21.5,5.917801615041581,515,-0.7936938890413805
E02000852,689,Sutton 013,34.0,11.37055838,68.230885,8.4,9.0,63.6,427.3409647058823,1,2,1.0,11.7,99.7,6.8,17.1,985,17.0,3.0441810344827585,523,-1.1306414344921705
E02000853,714,Sutton 014,37.5,11.88299817,68.070015,12.8,8.9,68.3,399.4473373493976,0,0,1.8,12.7,83.9,5.9,20.9,935,17.7,3.9383561643835616,509,-1.174733837772045
E02000854,587,Sutton 015,39.2,14.2384106,71.337575,10.5,7.9,72.2,693.1957823834197,2,4,0.6,13.4,85.9,6.9,12.7,1075,15.1,3.2404131880571674,556,-1.0212744713365285
E02000855,477,Sutton 016,29.5,13.94891945,72.22729,5.9,6.2,63.6,549.0889478672985,3,2,1.2,12.6,74.6,6.7,17.0,1140,13.6,3.6178704776619033,567,-1.3228095063484513
E02000856,808,Sutton 017,29.1,13.16831683,68.249355,8.2,12.9,99,185.37791268758525,4,3,1.2,13.3,82.4,5.7,22.7,935,15.0,3.0478063168243823,613,-1.4377334158372952
E02000857,1306,Sutton 018,40.6,8.05134189,66.196465,8.6,15.2,82.4,178.2630503875969,1,2,1.7,15.2,75.1,5.7,26.2,895,13.8,3.5574156421658385,622,-0.7861098166793283
E02000858,1086,Sutton 019,52.2,19.37602627,60.127375,27.3,16.7,119.3,406.2455510204081,0,7,1.5,16.9,135.4,3.2,27.4,715,25.3,6.232110330470986,321,-0.677135365194016
E02000859,832,Sutton 020,43.7,14.87854251,66.81327,10.6,8.5,81,402.46222705314005,1,5,1.2,17.5,77.6,5.7,18.5,900,18.2,4.507888805409467,564,-0.61299518095307
E02000860,1479,Sutton 021,42.9,10.40935673,61.41548,15.9,18.4,70.3,626.2280546448087,0,1,2.1,17.0,98.7,4,26.8,810,17.5,4.755489694193722,580,-0.7444604838102649
E02000861,279,Sutton 022,25.3,16.68496158,70.946795,4.1,3.2,51.4,494.4415290322581,0,1,0.6,11.7,60.5,6.8,17.2,1300,11.2,2.527075812274368,625,-1.53487439824062
E02000863,237,Sutton 024,35.3,17.24137931,69.126325,10.4,4.4,61.8,183.0554952293578,0,0,0.7,15.0,72.5,4.9,23.7,1085,17.6,3.6765876173802323,514,-1.3054590134746071
E02000864,2144,Tower Hamlets 001,58.5,27.42268041,57.591385,31.9,26.5,41,620.4496008064516,0,1,5.4,18.4,102.3,3.6,44.8,680,28.6,7.943587270973963,508,-0.9764443872033725
E02000865,1830,Tower Hamlets 002,63.1,29.30174564,54.95261,25.2,31.2,36.4,273.5514230769231,1,3,8.4,17.0,143.1,3,53.1,690,24.6,7.4960584778558115,401,-0.8700782846974005
E02000866,2181,Tower Hamlets 003,51.6,25.05263158,60.40998,21.4,23.0,55.6,415.01113197969545,1,13,4.3,13.4,88.4,4,34.5,895,19.5,5.525494276795005,861,-1.1867191962906132
E02000867,2693,Tower Hamlets 004,59.2,23.47826087,57.36218,26.9,40.1,29.2,199.01738832997987,0,3,4.6,11.6,78.3,4.3,42.1,875,16.0,4.927773793668681,1071,-1.22089592941022
E02000868,1831,Tower Hamlets 005,69.7,33.45454545,57.43752,26.6,34.4,24.5,222.5198880866426,1,0,6.9,13.3,94.6,3.2,45.6,820,19.5,6.047381546134663,586,-1.4525100182990125
E02000869,1680,Tower Hamlets 006,57.9,25.68807339,58.13053,29.2,28.9,25.9,206.99344720496893,1,1,6.9,16.8,102.6,3.4,43.7,770,21.9,7.43088571931678,537,-1.0882178608292692
E02000870,1677,Tower Hamlets 007,57.1,28.41068917,55.23261,29.0,30.8,42.9,262.6330354609929,0,0,6.3,15.6,104.3,3.4,46.0,795,23.6,6.547433903576982,435,-1.4611758857259145
E02000871,1962,Tower Hamlets 008,65.2,31.0137457,52.955145,30.3,38.0,31.4,138.08949115044248,2,1,10.3,14.3,94.1,2.6,72.0,665,24.6,6.786171574903969,323,-1.6435356922119406
E02000872,2254,Tower Hamlets 009,67.0,30.88023088,55.009275,31.1,41.2,22.4,254.9339899497488,2,2,8.4,13.9,93.1,3,51.1,785,19.6,6.149732620320856,765,-1.2853293927601164
E02000873,1874,Tower Hamlets 010,66.5,31.41426783,55.66639,26.2,37.2,18.8,209.51070186335403,1,0,8.1,12.0,70.8,3.4,57.5,720,16.5,6.21400830320075,389,-1.7187185686578117
E02000874,1718,Tower Hamlets 011,66.2,35.4679803,56.27985,28.6,40.9,40.5,361.45488,1,0,11.4,15.6,100.6,2.7,66.3,665,23.9,7.399331298153801,321,-1.620828077127153
E02000875,2158,Tower Hamlets 012,66.6,34.16046319,53.21266,27.5,38.6,32,229.1821324200913,1,0,10.3,14.2,83.3,2.8,65.2,660,24.4,6.749120375306536,470,-1.7044977622521216
E02000876,1971,Tower Hamlets 013,78.1,29.24242424,52.605715,27.8,41.1,37.6,259.9020050251256,3,5,10.5,14.6,110.1,2.6,62.3,695,19.1,7.304347826086957,488,-1.588124964870525
E02000877,2043,Tower Hamlets 014,60.0,33.65695793,54.748105,28.5,38.2,29.2,193.08915384615383,2,4,10.3,14.0,91.9,2.7,68.0,695,24.3,6.380796060730407,415,-1.6785528338650983
E02000878,2873,Tower Hamlets 015,75.6,27.41116751,55.36744,27.1,39.9,40.9,367.26856796116505,3,5,10.7,13.6,128.2,3.1,54.7,755,17.2,6.644799492117236,1215,-1.3056671365015624
E02000879,1862,Tower Hamlets 016,64.6,33.58681876,55.357325,26.8,34.1,45.3,161.05708333333334,0,0,9.8,18.4,124.7,2.9,59.3,650,26.3,7.77942564379129,373,-1.1661598903219084
E02000880,1460,Tower Hamlets 017,64.2,29.13256956,56.378005,21.1,38.7,26.9,344.03177497665735,0,2,10.7,15.3,102.2,2.7,63.5,685,23.1,7.135250266240682,317,-1.4172810521586796
E02000881,1401,Tower Hamlets 018,66.1,35.17382413,57.05004,31.8,35.0,51.2,355.98638048780487,0,0,9.2,15.4,97.1,2.9,65.2,655,29.2,7.0487769575915475,265,-1.261196793437791
E02000882,1659,Tower Hamlets 019,65.7,35.47826087,54.486865,28.2,37.8,32.6,211.62757142857143,1,0,11.0,16.4,101.6,2.4,70.4,680,27.5,7.532406866752305,332,-1.49733208823669
E02000883,1849,Tower Hamlets 020,62.6,32.27561197,53.1741,30.1,33.0,51.1,501.3647647058824,0,1,10.0,18.3,128.7,2.9,62.3,590,31.9,7.99694384311728,263,-1.26231221791844
E02000884,2703,Tower Hamlets 021,73.8,27.25968436,56.039505,28.2,44.9,17.5,378.3030387931035,2,1,10.2,11.2,64.7,3.2,58.0,835,13.6,5.265491630639619,1426,-2.0027205247108664
E02000885,1693,Tower Hamlets 022,67.5,33.65617433,54.51385,29.9,39.1,28.1,261.3181117318436,1,0,12.2,18.3,107.3,2.4,69.7,630,27.2,8.467917939764295,337,-1.5771611165355877
E02000886,1772,Tower Hamlets 023,61.3,25.40322581,61.13366,23.9,30.4,27,159.05029411764707,1,0,7.6,12.3,83.8,3.3,50.5,900,17.1,5.787605787605788,1022,-1.3436285643642576
E02000887,1972,Tower Hamlets 024,62.0,27.17569787,54.963645,28.8,36.6,34.1,164.2985881147541,0,3,9.8,15.0,106.4,2.9,62.2,665,26.4,6.4997087944088525,412,-0.9024368885559588
E02000888,1934,Tower Hamlets 025,59.9,29.19389978,60.223425,23.4,37.8,31.6,237.13725462962964,1,0,8.8,10.7,71.7,2.6,60.0,895,16.5,4.993909866017052,1066,-1.6975184560560834
E02000889,1652,Tower Hamlets 026,56.2,24.79871176,60.47119,22.9,30.6,24.9,217.9103742802304,0,1,6.9,11.8,82.2,3,49.5,965,15.7,5.054206749122003,935,-1.6333799151809818
E02000890,1542,Tower Hamlets 027,40.6,13.50649351,66.96416,12.1,24.3,18,195.666147887324,2,1,2.5,8.8,67.6,9,24.0,1360,8.8,3.3822260569456426,1349,-1.9715787647834475
E02000891,3524,Tower Hamlets 028,58.2,22.46203038,60.49289,22.7,34.7,23.2,119.86158564814816,3,1,4.8,8.2,67.3,3.8,54.8,990,11.6,3.3286007256665093,1902,-1.950808289845147
E02000893,1506,Tower Hamlets 030,58.3,17.3053152,57.38609,19.9,22.6,35.9,623.2074552238806,0,0,5.1,14.2,118.6,4.1,42.4,840,20.3,5.911838419578358,611,-1.5380998385821547
E02000894,2285,Tower Hamlets 031,58.7,15.32921811,62.90585,16.6,25.8,20.5,383.5538268156424,0,2,4.6,7.7,64.5,5.6,42.7,1155,11.2,3.0778336786031373,1490,-1.975060926431256
E02000895,854,Waltham Forest 001,46.1,17.70623742,62.752735,22.2,12.3,31.7,272.6978611111111,0,1,2.0,20.0,84.3,1.7,21.9,740,29.1,6.053755337854811,380,-0.8984313573269986
E02000896,883,Waltham Forest 002,39.6,13.17073171,67.40597,13.3,8.9,32.4,225.2448042414356,2,1,1.0,16.2,87.7,2.5,13.9,950,19.9,4.0715678403486635,677,-1.3961064296825894
E02000897,968,Waltham Forest 003,49.3,17.59776536,61.5664,22.2,12.1,41,239.7853987730061,0,0,2.1,19.8,86.8,1.7,23.9,750,29.3,6.206982855712677,445,-1.418353374924002
E02000898,748,Waltham Forest 004,48.0,14.96598639,64.632305,16.9,10.9,43.5,433.0508243243244,0,0,2.1,18.4,84.8,1.6,25.7,800,26.3,5.939820242282141,407,-1.0223936638332831
E02000899,814,Waltham Forest 005,36.0,14.4,63.41496,18.4,11.5,31.6,401.1556901408451,2,0,2.7,16.5,82.4,1.7,27.8,785,25.2,4.958047292143402,454,-1.033750459465868
E02000900,873,Waltham Forest 006,49.5,20.12522361,60.708525,20.3,14.1,48.2,486.9461642857143,3,0,3.2,16.7,89.5,1.4,41.9,780,26.3,5.829818903497892,360,-1.4872509431185017
E02000901,744,Waltham Forest 007,35.7,15.56082148,64.085785,13.6,9.0,29.2,453.5830666666667,0,0,1.5,15.1,71.5,2,22.9,975,18.4,4.343152010320361,597,-1.8134595597783048
E02000902,933,Waltham Forest 008,46.9,20.92050209,62.00148,20.3,18.7,35.3,497.205243697479,0,0,3.6,14.4,74.7,1.4,44.7,835,22.0,4.763640782598129,404,-1.8593646872888967
E02000903,1264,Waltham Forest 009,55.4,24.4478294,57.99166,27.3,21.7,29.4,421.9184520547945,0,1,6.5,16.9,101.2,1.2,52.6,730,26.3,6.601791440893509,377,-1.4039932115919425
E02000904,912,Waltham Forest 010,47.0,18.12816189,61.22139,17.6,20.4,34.7,610.4505700934579,0,0,4.4,12.4,73.4,1.4,47.6,905,18.6,3.6162181906733224,446,-1.9233558770547905
E02000905,1396,Waltham Forest 011,47.7,19.1376702,64.1008,15.3,21.1,31.5,395.1250460526316,1,0,6.7,13.5,78.2,1.3,49.9,820,19.7,4.394449116904962,442,-1.2437721611450874
E02000906,1729,Waltham Forest 012,48.3,20.29548989,61.189295,20.9,22.0,22.2,622.8339173553719,0,0,7.2,12.8,82.7,1.3,49.1,790,20.7,4.942677914773956,444,-1.6488952656577751
E02000907,2140,Waltham Forest 013,53.8,25.94936709,59.746475,25.0,31.8,39.9,430.2111059322034,1,0,6.7,16.3,120.7,1.2,55.2,635,24.7,6.362881461490555,376,-0.8894721444547932
E02000908,2192,Waltham Forest 014,45.1,15.98455598,57.81684,20.8,29.2,25.7,264.9207154811716,1,0,6.7,12.7,80.9,1.3,49.5,785,18.0,4.859262076835299,602,-1.5654720087349137
E02000909,1389,Waltham Forest 015,42.4,15.42416452,63.63525,15.9,20.3,37.8,212.50591017964072,0,0,4.2,13.2,78.7,1.4,44.2,880,16.8,4.2964678633468445,543,-1.352264996978512
E02000910,2020,Waltham Forest 016,51.7,16.76646707,60.286475,17.3,26.4,26.1,215.2844200567644,1,0,7.9,14.4,88.1,1.1,53.9,815,17.3,5.0436742744435055,617,-0.9366059970737958
E02000911,2269,Waltham Forest 017,49.7,19.30555556,59.889995,21.4,30.8,28,205.12186904761907,5,4,7.7,13.4,89.7,1.1,54.6,760,19.4,4.904306220095694,526,-1.5146560580886446
E02000912,1384,Waltham Forest 018,46.6,25.71202532,57.658485,19.7,23.6,14.3,324.717527607362,0,0,8.1,15.7,82.6,1.1,59.8,800,23.0,5.610849830471399,404,-1.2964392456081937
E02000913,1150,Waltham Forest 019,48.8,23.51797862,61.07931,15.8,20.9,21.4,205.8401151515152,2,0,6.6,14.4,91.7,1.1,58.8,850,19.4,5.265588914549654,467,-1.7057450043498372
E02000914,1992,Waltham Forest 020,56.5,25.67272727,58.978135,25.0,37.1,41.5,165.85041954022986,1,1,10.8,15.7,113.1,0.9,67.9,670,23.0,6.438708448423659,364,-1.6170358569044396
E02000915,1473,Waltham Forest 021,45.3,16.48471616,60.61534,14.0,25.7,24.8,165.67025974025975,1,1,4.3,13.7,89.5,1.3,46.0,910,16.6,4.119538040242886,614,-1.2023076708583569
E02000916,1708,Waltham Forest 022,45.7,18.58887381,62.70507,19.9,29.1,31.5,471.7922747252748,1,0,8.6,12.1,110.0,1.1,61.1,760,21.7,4.86184349293398,380,-1.322972117856165
E02000917,1655,Waltham Forest 023,34.0,19.1626409,60.719785,11.9,28.1,17.1,663.3904859154931,0,0,7.8,10.5,85.2,1.3,53.1,845,16.0,4.132050721469174,444,-1.6359881170967214
E02000918,1730,Waltham Forest 024,49.5,17.60435572,61.269975,18.1,31.2,33.3,239.1394981060606,1,6,5.6,12.7,84.6,1.3,51.9,820,16.8,4.74505032629134,558,-1.9357576601491588
E02000919,1601,Waltham Forest 025,45.8,18.9,60.006615,12.4,28.6,21.5,203.8825,0,0,7.8,12.4,74.0,1.2,55.8,915,16.9,4.489130434782608,528,-1.8819281056970305
E02000920,1837,Waltham Forest 026,51.5,21.02519548,55.92515,22.2,32.2,46,344.52509844559586,3,2,7.2,14.0,86.7,1,63.7,750,18.8,5.469327420546933,419,-1.7688527701886931
E02000921,2200,Waltham Forest 027,55.0,24.28958051,55.48013,23.3,32.4,36.1,158.78870443349754,1,2,6.5,14.1,104.2,1.1,59.9,720,20.0,5.583386465069679,475,-1.4424130548774168
E02000922,1725,Waltham Forest 028,41.3,20.03081664,57.866085,18.7,27.7,24.2,751.4883237410071,0,0,8.3,12.8,95.6,1.1,56.0,780,18.3,4.6318403208862575,483,-1.4355063462042206
E02000923,1610,Wandsworth 001,37.0,12.30283912,69.141135,11.1,18.5,21.8,547.3043333333334,0,0,1.5,10.7,77.6,6.6,20.6,1155,9.0,2.903093907591659,1294,-1.5480202958583609
E02000924,3446,Wandsworth 002,52.1,15.65703635,61.41592,28.1,35.4,38.6,140.79057287705956,1,0,3.6,11.9,104.6,3.4,43.7,845,13.6,4.250539180445722,1324,-1.569740168736342
E02000925,1999,Wandsworth 003,49.7,19.65020576,58.400045,27.3,27.0,52.6,608.0137071428571,0,0,2.4,14.6,122.6,3.5,39.6,810,17.6,5.5946741774420685,775,-0.9802108530092182
E02000926,1963,Wandsworth 004,49.8,15.25658807,66.609785,18.8,24.3,27.8,198.5322125,2,0,1.6,9.8,77.7,4.5,27.2,1135,9.9,3.0757097791798107,1472,-1.6118743848294863
E02000927,1664,Wandsworth 005,54.9,13.44262295,60.172105,24.4,17.7,75.9,236.32634659090908,0,1,0.9,14.1,129.4,3.5,24.6,1035,17.0,5.331369661266568,927,-1.3918197065105191
E02000928,1236,Wandsworth 006,39.8,16.30804077,71.556665,5.7,10.2,27,350.5124358974359,1,0,0.6,8.6,64.4,8.4,11.1,1445,7.5,2.864583333333333,1414,-1.7917832550588269
E02000929,2201,Wandsworth 007,49.5,18.63488624,57.411675,33.5,32.7,72.8,429.8335185185185,0,0,3.0,15.3,166.0,2.9,54.0,700,21.9,5.854060739315652,422,-1.2078183242864884
E02000930,2230,Wandsworth 008,46.5,10.62416999,64.428085,12.6,20.2,17.6,635.670536800785,5,4,1.0,8.5,79.5,5.5,20.8,1350,7.7,2.715307285729091,1742,-1.9814681259483693
E02000931,1294,Wandsworth 009,33.8,14.40377804,69.286705,3.4,12.5,11.1,281.4541830985916,0,1,0.7,6.4,65.2,8.8,12.9,1700,5.3,1.746518763275903,1818,-2.053091123257376
E02000932,2055,Wandsworth 010,43.9,12.6778784,69.19008,8.5,19.9,24.1,195.435875,6,9,1.2,6.3,79.3,7.8,15.8,1625,5.1,1.8356643356643356,2065,-1.8633234997850785
E02000933,1398,Wandsworth 011,45.2,19.12632822,69.575635,8.0,16.0,62.3,308.7425654383736,1,1,1.2,10.3,67.1,7.8,16.6,1305,9.2,3.036529680365297,1322,-1.7554415704427566
E02000934,2170,Wandsworth 012,39.6,11.01573677,61.934145,11.9,21.0,22,511.336372,5,6,1.2,9.0,76.3,6.1,23.3,1290,8.7,3.0530973451327434,1632,-1.8839750510593585
E02000935,1432,Wandsworth 013,57.4,19.47115385,58.11819,31.9,25.2,93.3,307.62973786407764,0,0,4.1,15.8,132.6,3.5,35.9,680,18.7,6.374032963336697,286,-1.1094376798891186
E02000936,1908,Wandsworth 014,53.5,15.69282137,66.52505,14.8,20.5,23.5,271.5917449392712,2,0,1.5,11.8,84.6,5.9,20.6,1240,8.5,3.829374697043141,1166,-1.684355072700232
E02000937,1084,Wandsworth 015,37.6,19.70649895,65.436495,5.1,11.3,11,467.3946514285714,0,0,1.0,8.1,62.3,8.5,12.9,1505,7.1,2.6066658021008946,1449,-1.9609245153858588
E02000938,1850,Wandsworth 016,52.7,16.72661871,64.22227,22.0,18.9,68.6,505.01239344262297,0,2,2.6,16.7,96.1,3.7,28.7,825,17.7,5.134289720634236,781,-1.1526650241065954
E02000939,787,Wandsworth 017,50.8,18.52534562,69.80439,4.5,11.3,28.8,475.2583,0,0,1.2,9.1,58.6,8.1,13.7,1515,7.6,2.0231958762886597,1354,-1.5626722109229554
E02000940,1874,Wandsworth 018,51.0,17.20183486,60.527595,25.7,27.3,35.5,142.16435148514853,4,3,3.4,11.4,94.4,3.8,37.4,920,14.7,4.402354747888405,819,-1.5496625166011428
E02000941,1372,Wandsworth 019,43.7,19.05187835,67.813305,8.8,12.5,87.7,153.87765060240963,0,0,1.2,9.3,103.5,6.8,17.4,1280,9.8,2.835077736002439,1598,-1.3631175465668883
E02000942,1134,Wandsworth 020,34.2,21.34423252,71.211715,5.5,12.6,26.3,480.0745291005291,2,3,2.1,8.7,67.3,7.5,20.7,1430,7.9,2.2941970310391366,1332,-1.9335563119704084
E02000943,1698,Wandsworth 021,37.6,18.85790173,66.959455,9.3,19.4,25.8,266.8387676767677,4,4,1.4,8.5,76.1,7.1,20.6,1435,7.5,2.6943252265140676,1452,-1.4942815382689532
E02000944,1336,Wandsworth 022,47.9,21.13459399,59.797255,25.3,28.2,56.8,612.957,0,0,4.1,15.1,124.4,3,38.5,890,17.3,4.535605951177235,585,-1.416396253751423
E02000945,1407,Wandsworth 023,48.1,21.20051086,62.727265,28.8,25.5,82.1,633.9448,2,0,4.2,16.0,124.2,3.5,34.6,725,18.7,5.763770584894947,343,-1.1473657849603849
E02000946,1233,Wandsworth 024,46.9,18.43137255,59.12465,19.6,17.6,47.4,385.6899877300614,1,2,2.9,13.6,73.2,4.5,27.5,1045,15.9,4.054586012334339,1000,-1.69742412389309
E02000947,1387,Wandsworth 025,38.3,9.359104781,64.92792,6.1,10.7,16.9,463.11374175824176,0,0,1.2,8.8,69.9,7.6,18.2,1400,8.6,2.46685878962536,1204,-1.9517137329520875
E02000948,2048,Wandsworth 026,46.9,13.08176101,65.362625,12.7,16.6,33,339.05576666666667,0,0,1.3,9.1,94.4,5.3,25.5,1285,8.0,2.9843145243430436,1577,-1.4860346926345904
E02000949,1540,Wandsworth 027,31.2,20.24291498,69.864335,4.6,17.9,33.9,327.51616949152543,1,0,1.0,10.0,82.4,7.5,17.6,1400,7.0,2.3307086614173227,1573,-1.4079365728352644
E02000950,1110,Wandsworth 028,46.0,18.87694146,67.913165,15.4,16.3,30.9,615.2247081081081,0,0,3.0,10.8,76.8,5.8,26.6,1120,12.2,3.5141227953852274,803,-1.9831568930526573
E02000951,1465,Wandsworth 029,43.4,16.34446397,63.56146,12.8,23.5,20.5,218.5170471698113,3,1,1.8,13.0,92.8,4.5,28.6,1130,10.0,4.04783808647654,831,-1.5511554474893403
E02000952,1260,Wandsworth 030,50.4,23.27447833,66.38057,10.7,23.1,71.2,171.93890291262136,1,0,2.4,11.7,110.6,4,27.5,1135,10.1,4.045124899274779,817,-1.6619442365635542
E02000953,1307,Wandsworth 031,37.1,14.09883721,67.12499,8.7,24.3,33.7,538.1085968992248,1,4,2.1,9.1,74.2,4.8,28.3,1215,10.4,3.24060372891388,860,-1.7087305361946392
E02000954,951,Wandsworth 032,57.5,22.44897959,61.74628,13.4,16.6,33.3,189.41569811320755,1,0,4.5,12.0,81.2,3.3,47.6,1110,13.0,4.046062869592281,560,-1.7931995554073523
E02000955,1224,Wandsworth 033,53.3,17.40696279,61.67869,23.2,21.3,41.1,173.89980198019802,1,0,4.9,14.3,105.0,3,53.5,830,18.0,5.408224076281288,429,-1.6992534415550256
E02000956,1790,Wandsworth 034,55.5,20.69857697,59.14623,25.0,27.4,50.5,117.97870676691728,1,0,4.6,12.5,116.1,3.2,51.0,845,14.4,4.723382045929019,511,-1.5606342821762118
E02000957,2219,Wandsworth 035,53.5,16.2138475,62.943195,18.6,22.9,21.8,305.7723357664234,3,0,5.5,12.7,103.8,3.4,47.6,910,13.5,3.9729420731707314,820,-1.8265650985271669
E02000958,1034,Wandsworth 036,39.2,19.8156682,62.73628,11.6,14.3,35.7,530.4543524590164,1,0,3.4,13.1,85.6,5.1,40.1,995,14.4,4.314941103533788,563,-1.7057070252944737
E02000959,1427,Wandsworth 037,49.8,17.49745677,61.76793,20.1,22.6,34.9,433.5030839694657,1,0,4.9,13.9,108.5,3.8,46.6,830,16.9,4.237169626625647,488,-1.527256250661682
E02000960,1507,Westminster 001,49.6,14.36781609,67.53148,6.7,18.3,11.6,164.79489966555184,1,0,4.2,13.9,46.8,6.4,38.7,1075,11.7,4.846899523003539,1133,-2.116615330797856
E02000961,2050,Westminster 002,60.5,23.67972743,67.29,13.8,24.2,20,199.52561204013367,0,0,4.7,13.9,61.4,5.6,37.5,1040,13.7,5.767590618336887,1325,-1.627782816611677
E02000962,2700,Westminster 003,56.2,19.63636364,64.63088,11.1,30.8,13.8,87.93830699088146,0,0,4.9,16.9,71.7,4.4,44.8,855,14.0,6.826097051311818,1142,-1.24372779871817
E02000963,2557,Westminster 004,56.6,24.21203438,55.01309,27.4,31.3,50,129.76843518518518,0,0,5.7,19.9,133.0,3.8,52.9,710,23.8,9.307968552848685,594,-0.9774585250313096
E02000964,3652,Westminster 005,56.5,19.64769648,55.563545,28.6,32.0,37.1,207.0858786828423,0,0,4.8,18.2,113.9,3.9,50.1,730,19.0,7.938673944453363,998,-1.1693419892054806
E02000965,2267,Westminster 006,56.9,16.23449831,63.498545,12.8,25.7,25.6,129.9906331360947,0,0,3.2,11.5,89.3,5.4,34.0,1140,9.8,4.288702928870293,1485,-1.7384504350493677
E02000966,2418,Westminster 007,50.9,15.40880503,67.51281,8.3,24.4,19.3,230.75128078817733,2,0,3.8,11.5,58.7,6.2,29.9,1220,8.5,4.52334126901977,1983,-1.865526853480677
E02000967,2331,Westminster 008,58.5,12.62729124,70.14938,5.4,25.1,16.8,571.6077352941177,5,2,2.6,9.1,37.8,6.6,39.3,1210,6.4,2.8901734104046244,1499,-2.341796177934572
E02000968,4093,Westminster 009,67.4,28.81172002,53.87081,33.7,41.3,69.8,346.8348243243243,2,0,9.9,22.8,117.8,3.7,61.5,635,27.7,10.831748714698218,737,-0.6774755593913123
E02000969,2542,Westminster 010,62.4,26.11464968,53.90541,34.4,40.0,24.7,195.30173711340208,1,0,7.5,21.3,137.4,3.8,57.3,675,25.8,8.818984547461369,505,-0.3970106380969115
E02000970,2993,Westminster 011,40.2,10.2739726,73.949775,4.2,21.8,14.4,516.731432774075,5,8,1.7,8.2,51.4,7.6,26.8,1290,5.9,2.3441004934948406,2363,-1.894925943556372
E02000971,2944,Westminster 012,55.9,15.81632653,69.128475,8.7,32.7,11.7,642.6050511627908,3,2,3.8,11.0,62.0,5.3,36.4,1080,9.0,4.724697839091687,1719,-1.9546608229832096
E02000972,3437,Westminster 013,57.3,18.1122449,65.25663,18.3,39.0,29.1,733.7117983715012,10,30,3.5,13.2,89.7,3.6,32.5,995,10.1,5.842195089930419,1602,-1.1697919502003564
E02000973,3331,Westminster 014,54.1,16.52281134,64.083775,11.7,33.9,18,196.9407358490566,1,1,2.7,12.9,79.1,4.8,30.4,1065,8.9,5.303558967201675,2052,-1.624975751855149
E02000974,2713,Westminster 015,65.9,18.99736148,66.787355,11.4,34.5,14.8,547.5371247848536,2,5,5.6,12.7,59.4,4.6,47.8,935,13.2,5.906723484848484,1347,-1.1377677255248064
E02000975,3169,Westminster 016,55.0,13.12607945,69.127525,8.1,40.8,11.5,342.4895165562914,3,0,3.5,8.6,47.7,5,33.8,1210,5.9,3.336908592539626,1958,-2.0296746666548997
E02000976,3565,Westminster 017,55.9,18.72399445,64.560785,12.1,39.2,23.3,357.665174863388,6,4,4.1,11.0,66.7,4.6,37.0,1035,7.8,4.6999795207864015,1870,-1.8057311254543351
